id,question,answer,category,author,published_date,legal_refs,tags,views,url
138090052,"Xe máy trên 175cc có cần bằng lái A2 không?","Theo Luật Trật tự ATGT 2024, xe mô tô có dung tích xi lanh trên 175cc yêu cầu GPLX hạng A2. Hạng A1 chỉ được lái xe dưới 175cc. Vi phạm không có GPLX phù hợp bị phạt 1-2 triệu đồng, tạm giữ xe 7 ngày. Để thi A2 cần có A1 trước ít nhất 2 năm, tuổi từ 18.","Giao thong - Van tai","Tran Van Minh","2026-03-22","Luat Trat tu ATGT 2024;Dieu 57","Bang A2;Xe may;175cc",350,"https://thuvienphapluat.vn/hoi-dap-phap-luat/xe-may-175cc-bang-a2-138090052.html"
138090053,"Lệ phí đăng ký xe máy 2026 là bao nhiêu?","Lệ phí trước bạ xe máy lần đầu: 5% (hầu hết tỉnh), Hà Nội: 5%. Xe đã qua sử dụng: 1%. Phí cấp biển số: 150.000đ. Phí đăng ký: 50.000đ. Bảo hiểm TNDS bắt buộc: 55.000đ/năm. Tổng chi phí đăng ký xe máy mới giá 30 triệu khoảng 1.8 triệu đồng.","Giao thong - Van tai","Pham Van Hai","2026-03-21","Nghi dinh 10/2022/ND-CP;Thong tu 13/2022/TT-BTC","Dang ky xe may;Le phi",280,"https://thuvienphapluat.vn/hoi-dap-phap-luat/le-phi-dang-ky-xe-may-2026-138090053.html"
138090055,"Mức đóng bảo hiểm xã hội bắt buộc năm 2026?","Tổng mức đóng BHXH bắt buộc: 32% lương (NLĐ 10.5%, NSDLĐ 21.5%). Chi tiết NLĐ: BHXH 8%, BHYT 1.5%, BHTN 1%. NSDLĐ: BHXH 17.5%, BHYT 3%, BHTN 1%. Mức lương đóng tối đa: 20 lần lương cơ sở (23.400.000đ x 20 = 468 triệu đồng/tháng năm 2026).","Lao dong - Tien luong","Le Thi Hoa","2026-03-20","Luat BHXH 2024;Dieu 33","BHXH;Muc dong;2026",950,"https://thuvienphapluat.vn/hoi-dap-phap-luat/muc-dong-bhxh-2026-138090055.html"
138090056,"Hồ sơ xin visa du lịch Nhật Bản 2026 gồm những gì?","Hồ sơ gồm: hộ chiếu còn hạn trên 6 tháng; ảnh 4.5x4.5cm; đơn xin visa (mẫu); lịch trình du lịch; xác nhận đặt khách sạn/vé máy bay; chứng minh tài chính (sổ tiết kiệm từ 100 triệu); xác nhận công tác/nghỉ phép. Nộp tại Đại sứ quán hoặc qua đại lý ủy quyền. Thời gian xử lý: 5-7 ngày.","Quyen dan su","Tran Thi Lan","2026-03-20","","Visa;Nhat Ban;Du lich",250,"https://thuvienphapluat.vn/hoi-dap-phap-luat/ho-so-xin-visa-nhat-ban-2026-138090056.html"
138090057,"Trách nhiệm bồi thường khi gây tai nạn giao thông?","Theo Điều 584 Bộ luật Dân sự 2015, người gây thiệt hại phải bồi thường: chi phí điều trị, thu nhập bị mất, tổn thất tinh thần. Trường hợp chết: chi phí mai táng, cấp dưỡng người phụ thuộc, bồi thường tổn thất tinh thần tối đa 100 lần lương cơ sở (234 triệu đồng năm 2026). Bảo hiểm TNDS chi trả trước, phần vượt người gây tai nạn chịu.","Giao thong - Van tai","Nguyen Hoang Anh","2026-03-19","Bo luat Dan su 2015;Dieu 584;Dieu 590;Dieu 591","Boi thuong;Tai nan giao thong",340,"https://thuvienphapluat.vn/hoi-dap-phap-luat/boi-thuong-tai-nan-giao-thong-138090057.html"
138090058,"Lương cơ sở 2026 là bao nhiêu?","Từ 01/07/2024, lương cơ sở là 2.340.000 đồng/tháng theo Nghị định 73/2024/NĐ-CP. Năm 2026, mức lương cơ sở dự kiến áp dụng đến khi có bảng lương mới theo cải cách tiền lương. Lương cơ sở dùng để tính: phụ cấp, trợ cấp, BHXH, mức phạt vi phạm hành chính và các chế độ khác.","Lao dong - Tien luong","Nguyen Van Binh","2026-03-19","73/2024/ND-CP","Luong co so;2026",1500,"https://thuvienphapluat.vn/hoi-dap-phap-luat/luong-co-so-2026-138090058.html"
138090059,"Thời hiệu khởi kiện vụ án dân sự là bao lâu?","Theo Điều 429 Bộ luật Dân sự 2015, thời hiệu khởi kiện vụ án dân sự là 3 năm kể từ ngày biết hoặc phải biết quyền lợi bị xâm phạm. Riêng tranh chấp thừa kế: 30 năm (bất động sản), 10 năm (động sản). Tranh chấp hợp đồng: 3 năm. Yêu cầu bồi thường thiệt hại: 3 năm.","Quyen dan su","Pham Thi Hoa","2026-03-18","Bo luat Dan su 2015;Dieu 429;Dieu 623","Thoi hieu;Khoi kien;Dan su",190,"https://thuvienphapluat.vn/hoi-dap-phap-luat/thoi-hieu-khoi-kien-dan-su-138090059.html"
138090060,"Có được quay phim, chụp ảnh CSGT đang làm nhiệm vụ không?","Theo Thông tư 67/2019/TT-BCA, người dân có quyền giám sát CSGT bằng cách quan sát trực tiếp, ghi âm, ghi hình. Tuy nhiên phải đảm bảo: không cản trở, gây khó khăn cho việc thực thi nhiệm vụ; giữ khoảng cách an toàn; không xuyên tạc, cắt ghép hình ảnh. Quyền này được pháp luật bảo hộ.","Giao thong - Van tai","Tran Van Minh","2026-03-18","67/2019/TT-BCA;Luat Trat tu ATGT 2024","Quay phim CSGT;Giam sat",680,"https://thuvienphapluat.vn/hoi-dap-phap-luat/quay-phim-csgt-lam-nhiem-vu-138090060.html"
138090061,"Mức phạt không mang giấy phép lái xe khi điều khiển ô tô?","Theo Nghị định 168/2024/NĐ-CP, không mang theo GPLX (nhưng có GPLX): phạt 200.000-400.000 đồng. Không có GPLX: phạt 10-14 triệu đồng (ô tô), tạm giữ xe. GPLX hết hạn dưới 3 tháng: phạt 5-7 triệu đồng. GPLX hết hạn trên 3 tháng: coi như không có GPLX, phạt 10-14 triệu.","Giao thong - Van tai","Pham Van Hai","2026-03-17","168/2024/ND-CP","Khong mang GPLX;Xu phat;O to",520,"https://thuvienphapluat.vn/hoi-dap-phap-luat/phat-khong-mang-gplx-o-to-138090061.html"
138090062,"Đất SKC là đất gì? Có được xây nhà trên đất SKC không?","SKC là ký hiệu đất sản xuất kinh doanh phi nông nghiệp (đất cơ sở sản xuất). Đất SKC không được xây nhà ở theo mục đích sử dụng. Muốn xây nhà phải chuyển đổi mục đích sử dụng đất từ SKC sang ODT (đất ở đô thị), phải được UBND cấp có thẩm quyền phê duyệt và nộp tiền chuyển mục đích.","Bat dong san","Nguyen Thi Lan","2026-03-17","Luat Dat dai 2024;Dieu 9;Dieu 121","Dat SKC;Xay nha;Chuyen muc dich",220,"https://thuvienphapluat.vn/hoi-dap-phap-luat/dat-skc-la-gi-xay-nha-duoc-khong-138090062.html"
138090063,"Chi phí làm sổ đỏ lần đầu năm 2026?","Chi phí gồm: lệ phí cấp GCN: 100.000đ (đô thị), miễn phí (nông thôn); phí đo đạc: 500.000-2.000.000đ tùy diện tích; phí thẩm định: 0.15% giá đất; thuế sử dụng đất (nếu giao có thu tiền). Nộp hồ sơ tại Chi nhánh VP Đăng ký đất đai. Thời gian: 15-30 ngày làm việc.","Bat dong san","Tran Van Hung","2026-03-16","Luat Dat dai 2024;Thong tu 85/2019/TT-BTC","So do;Le phi;Lam so do lan dau",400,"https://thuvienphapluat.vn/hoi-dap-phap-luat/chi-phi-lam-so-do-lan-dau-2026-138090063.html"
138090064,"Quy hoạch sử dụng đất tra cứu ở đâu?","Tra cứu quy hoạch sử dụng đất tại: 1) Cổng thông tin quy hoạch quốc gia: quyhoach.gov.vn; 2) Website Sở TN&MT các tỉnh; 3) UBND cấp xã/huyện (xem bản đồ trực tiếp); 4) App Quy hoạch (Android/iOS). Thông tin gồm: mục đích sử dụng, thời kỳ quy hoạch, diện tích đất theo loại.","Bat dong san","Nguyen Thi Lan","2026-03-15","Luat Dat dai 2024;Dieu 65","Quy hoach;Tra cuu;Su dung dat",310,"https://thuvienphapluat.vn/hoi-dap-phap-luat/tra-cuu-quy-hoach-su-dung-dat-138090064.html"
138090065,"Thuế chuyển nhượng bất động sản 2026 là bao nhiêu?","Thuế TNCN từ chuyển nhượng BĐS: 2% giá chuyển nhượng (hoặc giá trên hợp đồng nếu cao hơn giá nhà nước). Lệ phí trước bạ: 0.5% giá trị BĐS. Ví dụ bán nhà 5 tỷ: thuế TNCN = 100 triệu, lệ phí trước bạ = 25 triệu (người mua chịu). Miễn thuế khi: cá nhân chỉ có 1 nhà duy nhất.","Bat dong san","Pham Van Hai","2026-03-14","Luat Thue TNCN;Nghi dinh 12/2015/ND-CP","Thue chuyen nhuong;BDS;TNCN",550,"https://thuvienphapluat.vn/hoi-dap-phap-luat/thue-chuyen-nhuong-bds-2026-138090065.html"
138090070,"Quy định về hợp đồng vay tiền cá nhân không qua ngân hàng?","Theo Điều 463 Bộ luật Dân sự 2015, hợp đồng vay giữa cá nhân không cần công chứng nhưng nên lập bằng văn bản. Nội dung: thông tin hai bên, số tiền vay, lãi suất (không quá 20%/năm), thời hạn, phương thức trả. Vay từ 20 triệu trở lên nên có người làm chứng hoặc công chứng.","Tien te - Ngan hang","Nguyen Van Linh","2026-03-28","Bo luat Dan su 2015;Dieu 463;Dieu 468","Hop dong vay;Ca nhan;Lai suat",160,"https://thuvienphapluat.vn/hoi-dap-phap-luat/hop-dong-vay-tien-ca-nhan-138090070.html"
138090071,"Tố cáo cho vay nặng lãi ở đâu? Mức xử phạt như thế nào?","Tố cáo tại cơ quan công an cấp xã/huyện nơi xảy ra hành vi. Theo Điều 201 Bộ luật Hình sự 2015 sửa đổi 2017, cho vay nặng lãi (lãi suất gấp 5 lần trở lên, tức trên 100%/năm) với số tiền thu lợi bất chính từ 30 triệu đồng: phạt tiền 50-200 triệu hoặc phạt tù đến 3 năm.","Tien te - Ngan hang","Pham Van Cuong","2026-03-27","Bo luat Hinh su 2015;Dieu 201","Cho vay nang lai;To cao;Xu phat",340,"https://thuvienphapluat.vn/hoi-dap-phap-luat/to-cao-cho-vay-nang-lai-138090071.html"
138090072,"Thẻ tín dụng quá hạn bao lâu thì bị ghi nợ xấu CIC?","Theo quy định của Ngân hàng Nhà nước, nợ quá hạn: 10-30 ngày: nợ nhóm 2 (cần chú ý). 31-90 ngày: nợ nhóm 3 (dưới tiêu chuẩn). 91-180 ngày: nợ nhóm 4 (nghi ngờ). Trên 180 ngày: nợ nhóm 5 (có khả năng mất vốn). Nợ nhóm 3-5 là nợ xấu, lưu trong CIC 5 năm kể từ ngày tất toán.","Tien te - Ngan hang","Tran Thi Huong","2026-03-26","Thong tu 11/2021/TT-NHNN","The tin dung;No xau;CIC",280,"https://thuvienphapluat.vn/hoi-dap-phap-luat/the-tin-dung-qua-han-no-xau-cic-138090072.html"
138090073,"Tiền gửi tiết kiệm có bị đánh thuế không?","Theo quy định hiện hành, lãi tiền gửi tiết kiệm tại ngân hàng, tổ chức tín dụng KHÔNG bị đánh thuế thu nhập cá nhân. Đây là thu nhập được miễn thuế theo Điều 4 Luật Thuế TNCN. Tuy nhiên, lãi từ cho vay cá nhân, lãi từ trái phiếu doanh nghiệp vẫn phải nộp thuế 5%.","Tien te - Ngan hang","Nguyen Van Linh","2026-03-25","Luat Thue TNCN;Dieu 4","Tiet kiem;Thue;Lai suat",420,"https://thuvienphapluat.vn/hoi-dap-phap-luat/tien-gui-tiet-kiem-co-bi-thue-khong-138090073.html"
138090075,"Mức lương đóng bảo hiểm xã hội tối đa 2026?","Theo Luật BHXH 2024, mức lương tháng đóng BHXH bắt buộc tối đa bằng 20 lần mức lương cơ sở. Năm 2026 lương cơ sở 2.340.000đ, nên mức tối đa là 46.800.000đ/tháng. Thu nhập vượt mức này không phải đóng BHXH. Mức tối thiểu: lương tối thiểu vùng.","Lao dong - Tien luong","Le Thi Hoa","2026-03-18","Luat BHXH 2024;Dieu 33;Dieu 34","BHXH;Muc dong toi da;Luong",620,"https://thuvienphapluat.vn/hoi-dap-phap-luat/muc-luong-dong-bhxh-toi-da-2026-138090075.html"
138090076,"Nghỉ việc bao lâu thì được rút BHXH 1 lần?","Theo Luật BHXH 2024 (có hiệu lực từ 01/07/2025), người lao động nghỉ việc sau 12 tháng không tham gia BHXH và có yêu cầu thì được rút BHXH 1 lần. Tuy nhiên, luật mới quy định: người tham gia BHXH từ sau 01/07/2025 chỉ được rút tối đa 50% tổng mức đã đóng. Phần còn lại giữ để hưởng hưu trí.","Lao dong - Tien luong","Pham Minh Tuan","2026-03-17","Luat BHXH 2024;Dieu 77","Rut BHXH 1 lan;Nghi viec",1800,"https://thuvienphapluat.vn/hoi-dap-phap-luat/nghi-viec-bao-lau-rut-bhxh-1-lan-138090076.html"
138090077,"Quy trình xin giấy phép xây dựng nhà ở riêng lẻ 2026?","Bước 1: Chuẩn bị hồ sơ (đơn xin, sổ đỏ, bản vẽ thiết kế, cam kết PCCC). Bước 2: Nộp tại UBND cấp huyện hoặc qua dichvucong.gov.vn. Bước 3: Cơ quan thẩm định trong 15 ngày. Bước 4: Nhận giấy phép. Lệ phí: 50.000đ. Nhà ở nông thôn dưới 7 tầng và tổng diện tích dưới 250m2 được miễn GPXD.","Bat dong san","Tran Van Hung","2026-03-16","Luat Xay dung 2014;Dieu 89;Nghi dinh 15/2021/ND-CP","Giay phep xay dung;Nha o",360,"https://thuvienphapluat.vn/hoi-dap-phap-luat/xin-giay-phep-xay-dung-nha-o-2026-138090077.html"
138090078,"Quy định về camera giám sát trong doanh nghiệp: có được quay nhân viên?","Theo Bộ luật Lao động 2019 và Luật An ninh mạng 2018, doanh nghiệp có quyền lắp camera tại nơi làm việc vì mục đích an ninh. Tuy nhiên: phải thông báo cho NLĐ; không lắp trong nhà vệ sinh, phòng thay đồ; không sử dụng để theo dõi đời tư; dữ liệu hình ảnh phải bảo mật. Vi phạm bị phạt 10-20 triệu.","Doanh nghiep","Nguyen Hoang Nam","2026-03-15","Bo luat Lao dong 2019;Luat An ninh mang 2018","Camera;Giam sat;Nhan vien",170,"https://thuvienphapluat.vn/hoi-dap-phap-luat/camera-giam-sat-doanh-nghiep-138090078.html"
138090079,"Mức phạt chậm đóng bảo hiểm xã hội cho nhân viên?","Theo Nghị định 12/2022/NĐ-CP, NSDLĐ chậm đóng BHXH bị phạt: chậm dưới 30 ngày: 12-15% tổng số tiền chậm đóng; 30-90 ngày: 15-20%; trên 90 ngày: 18-20%. Ngoài ra phải đóng bổ sung số tiền chậm + lãi bằng 2 lần lãi suất đầu tư quỹ BHXH. Trốn đóng BHXH có thể bị truy cứu hình sự.","Doanh nghiep","Tran Minh Quang","2026-03-14","12/2022/ND-CP;Luat BHXH 2024","Cham dong BHXH;Xu phat;Doanh nghiep",230,"https://thuvienphapluat.vn/hoi-dap-phap-luat/phat-cham-dong-bhxh-138090079.html"
